SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
prepack.js~435687-435718:1-1,<builtin>~1-1:1-1,31,270,38,verify,%ForInIteratorPrototype%.next,benchmarks/prepack.js~435694-435715:18458476-18459268,
prepack.js~159181-159192:3-3,prepack.js~445428-445430:3-3,42,99,13,serialize,_serialize,benchmarks/prepack.js~159190:6106599-6106625,
prepack.js~457580-457846:1-1,prepack.js~465558-465560:19-1,5,5758,27,initialize,exports.default,benchmarks/prepack.js~457750:19262251-19262282,
prepack.js~88528-88554:3-3,prepack.js~448593-448596:3-3,6,132,67,_emitObjectPrototype,emitNowOrAfterWaitingForDependencies,benchmarks/prepack.js~88533-88541:2885585-2886400,
prepack.js~418513-418542:1-1,prepack.js~414371-414376:48-3,198,291,66,IfStatement,printAndIndentOnComments,benchmarks/prepack.js~418540:17914403-17914453,
prepack.js~3737-3756:3-3,<builtin>~1-1:1-1,60,427,54,rebuildNestedProperties,Array Iterator.prototype.next,benchmarks/prepack.js~3744:114938-114940,
prepack.js~461501-462295:19-1,prepack.js~410977-410989:3-3,5,800,227,exports.default,defineNativeMethod,benchmarks/prepack.js~462212-462238:19423477-19424679,
prepack.js~295019-295030:1-1,prepack.js~40105-40110:1-1,24,106,38,baseKeys,isPrototype,benchmarks/prepack.js~295020:13185809-13185827,
prepack.js~451894-452219:3-3,prepack.js~3979-4002:3-3,6,2146,189,FunctionDeclarationInstantiation,CreateMutableBinding,benchmarks/prepack.js~452061:19028184-19028230,
prepack.js~452222-452266:3-3,prepack.js~410949-410951:3-3,440,396,30,SetFunctionName,getExtensible,benchmarks/prepack.js~452224:19035330-19035346,
prepack.js~470457-470459:8-3,prepack.js~470804-470804:1-95,5,25,24,get,_interopRequireDefault,benchmarks/prepack.js~470458:19710337-19710377,
prepack.js~163867-163877:17-1,prepack.js~162275-162277:31-3,75,287,24,pp$1.parseFor,match,benchmarks/prepack.js~163870:6260897-6260918,
prepack.js~457580-457846:1-1,prepack.js~269-271:8-3,5,5758,22,initialize,get,benchmarks/prepack.js~457613:19253598-19253615,
prepack.js~449575-449596:19-1,prepack.js~475065-475067:8-3,5,475,22,exports.default,get,benchmarks/prepack.js~449591:18936114-18936136,
prepack.js~452645-452660:3-3,<builtin>~1-1:1-1,118,286,18,EvaluateStatements,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~452650:19052652-19052685,
prepack.js~171978-172066:35-7,<builtin>~1-1:1-1,564,821,54,naiveProcessInstances,Array Iterator.prototype.next,benchmarks/prepack.js~171981-172065:6528276-6532839,
prepack.js~449964-450001:3-3,prepack.js~330-337:1-1,20,225,50,ArrayCreate,invariant,benchmarks/prepack.js~449966:18948949-18948985,
prepack.js~89065-89072:3-3,prepack.js~86-88:8-3,30,110,22,_getDescriptorValues,get,benchmarks/prepack.js~89067:2911358-2911370,
prepack.js~410400-410539:1-1,prepack.js~410400-410539:1-1,5,8,331,Serializer,Serializer,benchmarks/prepack.js~410400-410539:17674855-17682789,
prepack.js~88806-88925:3-3,<builtin>~1-1:1-1,426,1111,9,_getTarget,Map.prototype.get,benchmarks/prepack.js~88915:2904476-2904501,
prepack.js~463364-463529:19-1,prepack.js~2918-2920:3-3,5,171,22,exports.default,isCompatibleWith,benchmarks/prepack.js~463424:19467910-19467941,
prepack.js~20459-20485:1-1,prepack.js~411081-411083:3-3,96,141,33,OrdinaryHasProperty,$GetPrototypeOf,benchmarks/prepack.js~20473:616697-616715,
prepack.js~89457-89465:3-3,prepack.js~88479-88526:3-3,6,100,674,_serializeValueRegExpObject,_emitObjectProperties,benchmarks/prepack.js~89462:2929299-2929329,
prepack.js~461501-462295:19-1,prepack.js~410977-410989:3-3,5,800,227,exports.default,defineNativeMethod,benchmarks/prepack.js~461917-461936:19412338-19413222,
prepack.js~38541-38611:3-3,<builtin>~1-1:1-1,948,548,18,_canIgnoreProperty,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~38558:1182814-1182849,
prepack.js~169689-169691:14-3,prepack.js~415558-415560:1-1,504,31,31,checkPath,isVar,benchmarks/prepack.js~169690:6442736-6442753,
prepack.js~87474-87616:28-3,prepack.js~87265-87329:37-3,1236,981,367,_crawl,registerBinding,benchmarks/prepack.js~87531:2845522-2845557,
prepack.js~164662-164693:25-1,prepack.js~162275-162277:31-3,550,309,24,pp$2.parseBindingList,match,benchmarks/prepack.js~164681:6287078-6287097,
prepack.js~470493-470495:8-3,prepack.js~470804-470804:1-95,5,22,24,get,_interopRequireDefault,benchmarks/prepack.js~470494:19711193-19711236,
prepack.js~446691-446730:3-3,<builtin>~1-1:1-1,6,620,8,checkThatFunctionsAreIndependent,Map,benchmarks/prepack.js~446706:18817819-18817827,
prepack.js~478073-478363:19-1,prepack.js~478389-478397:1-1,5,1197,40,exports.default,createAbstractFunction,benchmarks/prepack.js~478104:19970726-19970777,
prepack.js~184241-184255:5-5,<builtin>~1-1:1-1,48,133,18,stackSet,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~184243:7081602-7081626,
<builtin>~1-1:1-1,lodash.templateSources[89]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
prepack.js~87474-87616:28-3,prepack.js~29589-29591:33-3,2568,893,40,_crawl,:anonymous,benchmarks/prepack.js~87503:2844630-2844656,
prepack.js~37945-37954:86-7,<builtin>~1-1:1-1,396,98,18,:=>,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~37946:1157039-1157105,
prepack.js~165531-165635:17-1,prepack.js~166001-166003:19-1,150,788,50,pp$3.parseObj,pp$4.finishNode,benchmarks/prepack.js~165634:6318583-6318653,
prepack.js~88479-88526:3-3,<builtin>~1-1:1-1,360,511,40,_emitObjectProperties,Map Iterator.prototype.next,benchmarks/prepack.js~88481-88489:2883278-2883716,
prepack.js~89868-89963:3-3,prepack.js~1001-1038:3-3,6,1385,356,serialize,builder,benchmarks/prepack.js~89941:2952956-2952973,
prepack.js~457580-457846:1-1,prepack.js~458300-458423:19-1,5,5758,199,initialize,exports.default,benchmarks/prepack.js~457675:19258127-19258182,
