SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
prettier.js~179610-179614:5-5,prettier.js~191554-191559:5-5,3,39,108,getMean,reduce,benchmarks/prettier.js~179611-179613:6937379-6937446,
prettier.js~488666-491303:1-1,prettier.js~493146-493148:1-1,84,14486,30,genericPrintNoParens,hasTrailingComment,benchmarks/prettier.js~490252:20393815-20393862,
prettier.js~180825-180828:7-7,lodash.templateSources[90]~4-12:8-1,1,93,47,interpolate,:anonymous,benchmarks/prettier.js~180827:6977092-6977168,
prettier.js~481332-481343:1-1,<builtin>~1-1:1-1,1368,65,42,addCommentHelper,Array.prototype.push,benchmarks/prettier.js~481334:20125938-20125959,
prettier.js~175290-175290:136321-136540,prettier.js~175290-175290:20469-20507,246,119,24,i.jsxParseExpressionContainer,i.match,benchmarks/prettier.js~175290:6782540-6782559,
prettier.js~487402-487487:1-1,<builtin>~1-1:1-1,17364,491,43,fits,Array.prototype.push,benchmarks/prettier.js~487433:20310988-20311044,
prettier.js~481100-481284:1-1,prettier.js~481286-481330:1-1,30,91,181,attach,breakTies,benchmarks/prettier.js~481274:20124024-20124051,
prettier.js~492143-492159:1-1,prettier.js~493530-493535:1-1,702,143,26,printMemberLookup,isNumericLiteral,benchmarks/prettier.js~492152:20446050-20446077,
prettier.js~175290-175290:42463-42657,prettier.js~175290-175290:20408-20459,1172,164,62,i.parseIfStatement,i.eat,benchmarks/prettier.js~175290:6688744-6688760,
prettier.js~175290-175290:37111-38896,prettier.js~175290-175290:42463-42657,1171,821,164,i.parseStatementContent,i.parseIfStatement,benchmarks/prettier.js~175290:6683766-6683789,
<builtin>~1-1:1-1,<builtin>~1-1:1-1,54,50,10,RegExp.prototype.get flags,RegExp.prototype.get sticky,<builtin>~1:0,
prettier.js~175290-175290:130689-131222,<builtin>~1-1:1-1,30,335,18,i.parseArrow,Function.prototype.[Symbol.hasInstance],benchmarks/prettier.js~175290:6777297-6777322,
prettier.js~175290-175290:80321-80856,prettier.js~175290-175290:91064-91154,402,253,54,i.parseObjectProperty,i.finishNode,benchmarks/prettier.js~175290:6726647-6726681,
prettier.js~488666-491303:1-1,prettier.js~479769-479771:1-1,1296,13105,24,genericPrintNoParens,concat$1,benchmarks/prettier.js~489852-489855:20382570-20382693,
prettier.js~488666-491303:1-1,prettier.js~493071-493101:1-1,402,14013,186,genericPrintNoParens,printAssignment,benchmarks/prettier.js~489510-489517:20371807-20371975,
