SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
lebab.js~180485-180557:5-5,lebab.js~187049-187091:7-7,2,194,283,reset,wrapper,benchmarks/lebab.js~180503:6965108-6965145,
<builtin>~1-1:1-1,lebab.js~381643-381645:18-5,3630,32,38,Array.prototype.forEach,:anonymous,<builtin>~1:0,
lebab.js~388419-388424:3-3,<builtin>~1-1:1-1,180,74,12,PotentialConstructor,Function.prototype.call,benchmarks/lebab.js~388423:16441919-16442013,
lebab.js~152864-152915:1-1,lebab.js~18092-18097:24-17,15,306,67,getSortedChildNodes,value,benchmarks/lebab.js~152876:5682690-5682707,
lebab.js~188016-188036:5-5,lebab.js~186352-186357:5-5,94,145,43,hasPath,castPath,benchmarks/lebab.js~188017:7208811-7208832,
lebab.js~63370-63404:25-1,<builtin>~1-1:1-1,85,341,12,pp$3.parseMaybeAssign,Function.prototype.call,benchmarks/lebab.js~63392:1997457-1997504,
<builtin>~1-1:1-1,/['\n\r\u2028\u2029\\]/g~1-1:1-24,139,97,18,RegExp.prototype.exec,regex TRegex fwd: /['\n\r\u2028\u2029\\]/g,<builtin>~1:0,
<builtin>~1-1:1-1,lodash.templateSources[67]~1-13:2-1,1,29,11,Function.prototype.apply,anonymous,<builtin>~1:0,
lebab.js~379781-379783:34-9,lebab.js~394608-394624:19-1,6,22,37,:anonymous,exports.default,benchmarks/lebab.js~379782:16111828-16111859,
lebab.js~34070-34139:11-1,<builtin>~1-1:1-1,2448,89,57,Lp.join,Array.prototype.map,benchmarks/lebab.js~34122-34127:1041419-1041559,
lebab.js~155352-155386:39-5,lebab.js~155323-155328:5-5,2750,276,29,Visitor.visitChildren,isNode,benchmarks/lebab.js~155376:5823828-5823843,
lebab.js~155094-155106:5-5,lebab.js~155141-155144:16-9,170,106,48,FunctionScope,__defineArguments,benchmarks/lebab.js~155103:5762828-5762853,
lebab.js~152864-152915:1-1,lebab.js~18092-18097:24-17,10,306,67,getSortedChildNodes,value,benchmarks/lebab.js~152897:5683440-5683459,
<builtin>~1-1:1-1,lodash.templateSources[66]~1-13:2-1,1,29,11,Function.prototype.apply,anonymous,<builtin>~1:0,
lebab.js~30866-30880:1-1,<builtin>~1-1:1-1,54,96,32,multiReplaceStatement,Array.prototype.indexOf,benchmarks/lebab.js~30873:951629-951646,
lebab.js~26411-26411:1-153,<builtin>~1-1:1-1,311,40,18,_classCallCheck,Function.prototype.[Symbol.hasInstance],benchmarks/lebab.js~26411:814049-814081,
lebab.js~33817-33848:17-1,lebab.js~33757-33779:14-1,2106,148,148,Lp.skipSpaces,Lp.nextPos,benchmarks/lebab.js~33841:1034602-1034618,
<builtin>~1-1:1-1,lebab.js~18644-18646:42-17,10,32,20,Array.prototype.forEach,:anonymous,<builtin>~1:0,
lebab.js~151412-151491:1-1,lebab.js~152770-152842:24-1,102,445,358,findChildReprints,FPp.firstInStatement,benchmarks/lebab.js~151438:5641062-5641087,
