SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
esprima.js~146565-146571:48-6,esprima.js~145063-145098:34-6,6455,101,208,Parser.parseVariableStatement,Parser.finalize,benchmarks/esprima.js~146570:5467086-5467155,
esprima.js~180825-180828:7-7,lodash.templateSources[52]~4-14:8-1,1,93,93,interpolate,:anonymous,benchmarks/esprima.js~180827:6977092-6977168,
esprima.js~146875-146895:41-6,esprima.js~145128-145133:39-6,296,204,53,Parser.parseSwitchCase,Parser.expectKeyword,benchmarks/esprima.js~146883:5481362-5481387,
esprima.js~145241-145334:48-6,esprima.js~144981-144983:37-6,2910,928,55,Parser.parsePrimaryExpression,Parser.getTokenRaw,benchmarks/esprima.js~145267:5408176-5408198,
esprima.js~197123-197129:28-5,esprima.js~182348-182356:3-3,77,53,126,attempt,apply,benchmarks/esprima.js~197125:7491800-7491827,
esprima.js~146592-146612:42-6,esprima.js~146586-146591:39-6,9871,223,55,Parser.parseIfStatement,Parser.parseIfClause,benchmarks/esprima.js~146605:5468598-5468617,
esprima.js~180217-180224:20-9,esprima.js~180243-180263:5-5,1,59,249,onCycle,emit,benchmarks/esprima.js~180222:6956654-6956670,
esprima.js~146072-146088:52-6,esprima.js~145056-145062:35-6,2601,208,56,Parser.parseConditionalExpression,Parser.startNode,benchmarks/esprima.js~146083:5445284-5445309,
esprima.js~146977-147002:42-6,esprima.js~145049-145055:36-6,288,208,54,Parser.parseCatchClause,Parser.createNode,benchmarks/esprima.js~146978:5485237-5485253,
esprima.js~145532-145545:48-6,esprima.js~145101-145106:32-6,3330,162,53,Parser.parseObjectInitializer,Parser.expect,benchmarks/esprima.js~145534:5420186-5420201,
esprima.js~180825-180828:7-7,lodash.templateSources[80]~4-12:8-1,1,93,47,interpolate,:anonymous,benchmarks/esprima.js~180827:6977092-6977168,
esprima.js~187452-187458:5-5,esprima.js~193060-193062:5-5,77,61,28,customDefaultsAssignIn,eq,benchmarks/esprima.js~187454:7189834-7189863,
esprima.js~144610-144615:6-6,esprima.js~144610-144615:6-6,42719,8,73,StaticMemberExpression,StaticMemberExpression,benchmarks/esprima.js~144610-144615:5381849-5382059,
esprima.js~180610-180702:15-7,<builtin>~1-1:1-1,2,535,12,clock,Function.prototype.call,benchmarks/esprima.js~180685:6972469-6972504,
esprima.js~180709-180771:7-7,esprima.js~188445-188461:14-7,7,466,163,createCompiled,:anonymous,benchmarks/esprima.js~180743-180746:6974506-6974646,
<builtin>~1-1:1-1,/^\w*$/~1-1:1-7,94,93,11,RegExp.prototype.exec,regex TRegex fwd: /^\w*$/,<builtin>~1:0,
esprima.js~144214-144218:6-6,esprima.js~144214-144218:6-6,23242,8,61,CallExpression,CallExpression,benchmarks/esprima.js~144214-144218:5369094-5369255,
<builtin>~1-1:1-1,lodash.templateSources[23]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
esprima.js~145342-145369:47-6,esprima.js~145063-145098:34-6,1928,246,208,Parser.parseArrayInitializer,Parser.finalize,benchmarks/esprima.js~145368:5412704-5412758,
esprima.js~187908-187916:54-5,<builtin>~1-1:1-1,32,57,8,getSymbols,Object.getOwnPropertySymbols,benchmarks/esprima.js~187913:7205344-7205367,
